derivation_chain,status_chain,halstead_difficulty
"['28222', '28223', '28224', '28225']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[33.75, 33.75, 33.75, 33.75]"
"['28226', '28227', '28228', '28229']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[16.666666666666668, 16.666666666666668, 16.666666666666668, 16.785714285714285]"
"['28230', '28231', '28232']","['PARSEERROR', 'PARSEERROR', 'SAT']","[42.699999999999996, 43.4, 43.4]"
"['28255', '28256']","['PARSEERROR', 'UNSAT']","[18.962962962962962, 29.25]"
"['28264', '28265', '28266', '28267', '28268', '28269', '28270', '28271', '28272', '28273']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[14.625, 14.625, 14.625, 14.625, 14.625, 14.625, 14.625, 14.625, 13.695652173913043, 16.25]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['28222', '28223', '28224', '28225']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[33.75, 33.75, 33.75, 33.75]"
"['28247', '28248']","['PARSEERROR', 'SAT']","[31.0625, 31.0625]"
"['14573', '14574']","['PARSEERROR', 'SAT']","[2.25, 1.7999999999999998]"
"['14577', '14578']","['PARSEERROR', 'SAT']","[8.571428571428571, 8.571428571428571]"
"['14586', '14587', '14588']","['PARSEERROR', 'PARSEERROR', 'SAT']","[21.590909090909093, 19.730769230769234, 20.454545454545457]"
"['14590', '14591']","['PARSEERROR', 'SAT']","[22.958333333333332, 22.958333333333332]"
"['28323', '28324']","['PARSEERROR', 'SAT']","[9.0, 9.0]"
"['14573', '14574']","['PARSEERROR', 'SAT']","[2.25, 1.7999999999999998]"
"['14577', '14578']","['PARSEERROR', 'SAT']","[8.571428571428571, 8.571428571428571]"
"['14586', '14587', '14588']","['PARSEERROR', 'PARSEERROR', 'SAT']","[21.590909090909093, 19.730769230769234, 20.454545454545457]"
"['14590', '14591']","['PARSEERROR', 'SAT']","[22.958333333333332, 22.958333333333332]"
"['28342', '28343', '28344']","['PARSEERROR', 'PARSEERROR', 'SAT']","[3.333333333333333, 3.333333333333333, 4.166666666666667]"
"['28345', '28346']","['PARSEERROR', 'SAT']","[4.0, 4.166666666666667]"
"['28368', '28369']","['PARSEERROR', 'SAT']","[3.333333333333333, 3.75]"
"['28375', '28376', '28377', '28378']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[4.166666666666667, 3.75, 3.75, 4.0]"
"['28380', '28381', '28382']","['PARSEERROR', 'PARSEERROR', 'SAT']","[1.875, 2.0, 2.0]"
"['28391', '28392']","['PARSEERROR', 'SAT']","[3.3333333333333335, 2.6666666666666665]"
"['14573', '14574']","['PARSEERROR', 'SAT']","[2.25, 1.7999999999999998]"
"['14577', '14578']","['PARSEERROR', 'SAT']","[8.571428571428571, 8.571428571428571]"
"['14586', '14587', '14588']","['PARSEERROR', 'PARSEERROR', 'SAT']","[21.590909090909093, 19.730769230769234, 20.454545454545457]"
"['14590', '14591']","['PARSEERROR', 'SAT']","[22.958333333333332, 22.958333333333332]"
"['28408', '28409', '28410']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.142857142857142, 12.142857142857142, 8.0]"
"['28420', '28421']","['PARSEERROR', 'SAT']","[7.0, 8.0]"
"['28422', '28423']","['PARSEERROR', 'SAT']","[14.928571428571429, 14.928571428571429]"
"['29749', '29750']","['PARSEERROR', 'SAT']","[7.0, 8.0]"
"['28040', '28041', '28042']","['PARSEERROR', 'PARSEERROR', 'SAT']","[5.25, 5.25, 5.5]"
"['28044', '28049', '28050', '28051', '28052']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[13.0, 13.5, 13.5, 9.818181818181818, 9.818181818181818]"
"['28080', '28081']","['PARSEERROR', 'SAT']","[14.625, 14.25]"
"['28466', '28467', '28468', '28469', '28470', '28471', '28472', '28473', '28474', '28475', '28476', '28477', '28478', '28479', '28480', '28481', '28482', '28483', '28484']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[15.176470588235293, 12.5, 12.5, 13.714285714285714, 13.714285714285714, 13.714285714285714, 14.666666666666668, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 14.117647058823529, 13.058823529411764, 14.117647058823529]"
"['28489', '28490', '28491', '28492', '28493', '28494']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[18.77777777777778, 9.6, 10.799999999999999, 10.799999999999999, 10.799999999999999, 10.799999999999999]"
"['28522', '28523']","['PARSEERROR', 'SAT']","[21.0, 21.0]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['28534', '28535', '28536']","['PARSEERROR', 'PARSEERROR', 'SAT']","[6.1875, 6.1875, 7.466666666666667]"
"['28543', '28544']","['PARSEERROR', 'SAT']","[23.2, 23.599999999999998]"
"['28546', '28547']","['PARSEERROR', 'SAT']","[25.133333333333333, 25.566666666666666]"
"['28548', '28549', '28550', '28551']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[23.96875, 23.96875, 23.96875, 25.566666666666666]"
"['28556', '28557', '28558']","['PARSEERROR', 'PARSEERROR', 'SAT']","[28.5, 29.5, 25.566666666666666]"
"['28563', '28564']","['PARSEERROR', 'SAT']","[25.566666666666666, 25.566666666666666]"
"['28567', '28568', '28569', '28570']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[26.86666666666667, 26.43333333333333, 26.86666666666667, 27.3]"
"['28571', '28572']","['PARSEERROR', 'SAT']","[26.86666666666667, 27.3]"
"['28575', '28576', '28577', '28578', '28579']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[24.4, 22.875, 24.800000000000004, 24.4, 26.8]"
"['28587', '28588']","['PARSEERROR', 'SAT']","[18.375, 0]"
"['28595', '28596', '28597']","['PARSEERROR', 'PARSEERROR', 'SAT']","[3.0, 3.0, 4.0]"
"['28612', '28613', '28614', '28615', '28616', '28617', '28618', '28619']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[17.763157894736842, 17.763157894736842, 17.763157894736842, 17.763157894736842, 17.763157894736842, 18.55263157894737, 17.763157894736842, 18.05263157894737]"
"['28703', '28704']","['PARSEERROR', 'SAT']","[0.5, 1.5]"
"['28693', '28694', '28695']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.555555555555555, 9.625, 11.0]"
"['28725', '28726', '28727']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[17.307692307692307, 17.307692307692307, 18.333333333333332]"
"['28738', '28739', '28740']","['PARSEERROR', 'PARSEERROR', 'SAT']","[6.416666666666666, 6.416666666666666, 7.0]"
"['28744', '28745']","['PARSEERROR', 'SAT']","[10.799999999999999, 9.6]"
"['28751', '28752']","['PARSEERROR', 'SAT']","[10.799999999999999, 10.799999999999999]"
"['28757', '28758', '28759']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.0, 10.833333333333332, 11.666666666666668]"
"['28807', '28808', '28809', '28810']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.799999999999999, 9.450000000000001, 12.0, 13.75]"
"['28743', '28747']","['PARSEERROR', 'SAT']","[13.5, 12.375]"
"['28772', '28773', '28774', '28775', '28776', '28777', '28778', '28780']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[35.11538461538462, 35.11538461538462, 35.11538461538462, 35.11538461538462, 16.875, 16.875, 16.875, 18.666666666666668]"
"['28783', '28784', '28787', '28788', '28789', '28790', '28793']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[21.05263157894737, 24.805555555555557, 24.805555555555557, 24.805555555555557, 24.805555555555557, 24.805555555555557, 23.823529411764707]"
"['6991', '6992']","['PARSEERROR', 'SAT']","[1.3333333333333333, 2.25]"
"['28833', '28834', '28835', '28836', '28837', '28838', '28839', '28840', '28841', '28842', '28843', '28844', '28845']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[30.416666666666664, 32.205882352941174, 32.205882352941174, 29.605263157894736, 32.205882352941174, 32.205882352941174, 32.205882352941174, 32.205882352941174, 32.205882352941174, 32.205882352941174, 32.205882352941174, 32.205882352941174, 24.555555555555554]"
"['29094', '29095', '29096']","['PARSEERROR', 'PARSEERROR', 'SAT']","[7.833333333333333, 9.428571428571429, 9.428571428571429]"
"['29099', '29100', '29101']","['PARSEERROR', 'PARSEERROR', 'SAT']","[21.442857142857143, 23.42857142857143, 24.9]"
"['29281', '29282', '29283']","['PARSEERROR', 'PARSEERROR', 'SAT']","[19.375, 19.375, 21.136363636363637]"
"['29284', '29285', '29286']","['PARSEERROR', 'PARSEERROR', 'SAT']","[22.0, 21.333333333333332, 20.0]"
"['29290', '29291']","['PARSEERROR', 'SAT']","[19.375, 20.0]"
"['29292', '29293']","['PARSEERROR', 'SAT']","[25.384615384615383, 24.642857142857142]"
"['29312', '29313', '29314']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[25.130434782608695, 25.130434782608695, 25.130434782608695]"
"['29320', '29321']","['PARSEERROR', 'SAT']","[27.75, 26.23913043478261]"
"['6957', '6958']","['PARSEERROR', 'SAT']","[14.399999999999999, 15.0]"
"['6960', '6961', '6962', '6963', '6964']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[18.125, 18.125, 18.125, 18.75, 20.3]"
"['29339', '29340']","['PARSEERROR', 'SAT']","[10.555555555555555, 8.5]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['29514', '29516', '29517']","['PARSEERROR', 'PARSEERROR', 'SAT']","[27.125, 27.125, 25.666666666666664]"
"['29587', '29593']","['PARSEERROR', 'UNSAT']","[3.333333333333333, 9.642857142857142]"
"['29502', '29503']","['PARSEERROR', 'UNSAT']","[43.27272727272727, 43.27272727272727]"
"['29703', '29704']","['PARSEERROR', 'UNSAT']","[54.75, 56.208333333333336]"
"['6991', '6992']","['PARSEERROR', 'SAT']","[1.3333333333333333, 2.25]"
"['29342', '29343', '29344', '29345', '29346', '29347']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[7.0, 7.583333333333333, 7.583333333333333, 7.583333333333333, 8.0, 10.5]"
"['29348', '29349', '29350', '29351', '29352', '29353', '29354']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.5, 7.333333333333333, 7.0, 7.0, 7.0, 8.666666666666666, 9.333333333333334]"
"['29357', '29358', '29359']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.5, 8.444444444444445, 7.555555555555555]"
"['29664', '29665', '29666', '29667']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[32.66666666666667, 32.66666666666667, 30.800000000000004, 30.800000000000004]"
"['29669', '29670']","['PARSEERROR', 'SAT']","[39.2, 35.25]"
"['29680', '29681']","['PARSEERROR', 'SAT']","[53.81818181818182, 37.81818181818182]"
"['29688', '29689']","['PARSEERROR', 'SAT']","[32.0, 34.849999999999994]"
"['29717', '29718', '29720', '29721', '29723', '29724', '29725', '29726', '29727']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[23.191489361702125, 23.191489361702125, 23.191489361702125, 23.191489361702125, 23.191489361702125, 24.351063829787233, 23.191489361702125, 23.191489361702125, 23.191489361702125]"
"['29885', '29888', '29889', '29890']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[22.0, 20.833333333333336, 20.833333333333336, 18.75]"
"['29920', '29923', '29934', '29935']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[35.0, 35.0, 34.91304347826087, 34.91304347826087]"
"['29938', '29939', '29940', '29941']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[22.555555555555557, 22.555555555555557, 22.555555555555557, 22.555555555555557]"
"['29942', '29943']","['PARSEERROR', 'SAT']","[22.555555555555557, 22.555555555555557]"
"['30036', '30037']","['PARSEERROR', 'SAT']","[4.576923076923077, 4.5]"
"['30049', '30050']","['PARSEERROR', 'SAT']","[6.681818181818182, 7.111111111111111]"
"['30076', '30077']","['PARSEERROR', 'SAT']","[8.25, 8.25]"
"['30101', '30102']","['PARSEERROR', 'UNSAT']","[5.833333333333334, 6.3]"
"['30113', '30114']","['PARSEERROR', 'UNSAT']","[7.0, 7.0]"
"['30177', '30178', '30179', '30180']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[38.86363636363636, 35.625, 35.625, 35.625]"
"['30183', '30184']","['PARSEERROR', 'SAT']","[35.625, 35.625]"
"['30191', '30192']","['PARSEERROR', 'SAT']","[21.0, 21.0]"
"['30235', '30236']","['PARSEERROR', 'SAT']","[12.857142857142858, 10.285714285714285]"
"['30286', '30287']","['PARSEERROR', 'SAT']","[11.875, 11.875]"
"['30291', '30292', '30293']","['PARSEERROR', 'PARSEERROR', 'SAT']","[14.928571428571429, 13.0625, 13.0625]"
"['30300', '30301']","['PARSEERROR', 'SAT']","[13.0625, 13.0625]"
"['30304', '30306', '30307', '30308', '30309', '30310', '30311', '30312', '30313', '30314', '30315', '30316', '30317', '30318', '30319', '30320', '30321', '30322']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[13.0625, 20.176470588235293, 20.833333333333332, 20.833333333333332, 20.833333333333332, 20.833333333333332, 20.833333333333332, 21.61764705882353, 21.61764705882353, 21.61764705882353, 21.61764705882353, 21.61764705882353, 20.833333333333332, 20.833333333333332, 20.833333333333332, 20.833333333333332, 20.833333333333332, 11.875]"
"['30328', '30329', '30330', '30331', '30332', '30333', '30334', '30335']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[21.61764705882353, 21.61764705882353, 21.61764705882353, 21.61764705882353, 20.176470588235293, 20.176470588235293, 20.176470588235293, 22.22222222222222]"
"['30337', '30338']","['PARSEERROR', 'SAT']","[22.22222222222222, 22.22222222222222]"
"['30491', '30492']","['PARSEERROR', 'SAT']","[11.666666666666668, 11.666666666666668]"
"['30501', '30502', '30503', '30504', '30505', '30506', '30507', '30508', '30509']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[4.0, 4.5, 4.5, 4.714285714285714, 5.571428571428571, 5.25, 3.9285714285714284, 2.857142857142857, 2.857142857142857]"
"['30530', '30531']","['PARSEERROR', 'SAT']","[40.12, 38.0]"
"['30515', '30516', '30517', '30518', '30519', '30520', '30521', '30522', '30523', '30524', '30525', '30526', '30527', '30528']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 40.12, 3.1521739130434785]"
