derivation_chain,status_chain,halstead_difficulty
"['gDN3fys4pWvgDdTL5', 'hNBQ95anDFKoFsEbc', 'Kmh4C7ZMAnMdxTr2R', '3gDH9QBkq69QswAnC', '2F6LrEbnkPEZZEDPH']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[8.035714285714286, 8.035714285714286, 8.035714285714286, 8.653846153846153, 10.0]"
"['dJTW5LcTfuEQdfYzT', '2gtkXbQjR6898Hrc3']","['PARSEERROR', 'UNSAT']","[10.0, 10.0]"
"['b4bJSp2ooJWWrq3nq', 'z5SWhuRLLNkvvYzyX']","['PARSEERROR', 'UNSAT']","[11.366666666666667, 11.366666666666667]"
"['4u4ep3HjXpdeQcuHC', 'fGafEPLS67BmorNvi']","['PARSEERROR', 'UNSAT']","[10.607142857142858, 9.666666666666666]"
"['Bhcvq9gpsLQ6xFTeC', 'as9FmDgfR3toHK24r', 'w8JHT4yfy3QMQe6Pg']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.821428571428571, 9.821428571428571, 10.576923076923077]"
"['qkXk9hq7RpweBPiLZ', 'kDKdP3TQ6ShZXqtr8', 'E2bJEvTe932AEQ534', 'eE8nYuRfRCgaqBdKw', 'aJqqvMko3EhhCQsQu', 'PQNt765YiuNSDCHBn', 'Nzk38sddhzz7zkCE8', 'nwbtpPs7t7c4ySQ9u', 'JT9Rh5Nz9w2MwC6m4']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.533333333333333, 10.214285714285715, 10.214285714285715, 10.214285714285715, 10.607142857142858, 9.285714285714286, 10.607142857142858, 10.607142857142858, 10.607142857142858]"
"['N6xTxrKruFTASyeHQ', '4WXHqacqWjq67NLTw', '6DBYPnCX8bRjddSo3', 'PJJvYNB62RQ5kd2Ac', 'XiXvgTAnss7rDGRTh']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[10.65625, 11.366666666666667, 11.366666666666667, 13.200000000000001, 14.3]"
"['ZWk5LQZ3TzeWyrPe3', '7RkoAcnnu9wCKd3WT']","['PARSEERROR', 'UNSAT']","[9.230769230769232, 10.153846153846155]"
"['BosLgsqcy88opXTNz', 'FmE4CXEA6M5yY8PTh']","['PARSEERROR', 'UNSAT']","[10.214285714285715, 11.0]"
"['jJSLoAxMJbRtNqQCn', 'wx33SoNLkGatJPone', 'P4u2jLBJSn8eqzSjx', 'H6ogf8K9fwNmFXEmF', 'pdLNxtuDB9J4WQCZA']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.633333333333333, 10.633333333333333, 10.633333333333333, 10.633333333333333, 10.633333333333333]"
"['Ypb2RqMeFY6HmF3Dc', 'pYKpDEMLRyYQxSEh6']","['PARSEERROR', 'UNSAT']","[9.0, 9.642857142857142]"
"['4BYeA9ADz5A32NHwh', '6HD8fRH6wkbwCKrK4']","['PARSEERROR', 'UNSAT']","[9.533333333333333, 10.214285714285715]"
"['Cx4sdQsWYuKdfPEtv', '2uNDYQMX4RXd525NK', 'wqnkmWRzX5Bzw9rWv', 'ukwpfkJEWsGA9wzeC', 'ZKdLWAkY3AHGZSTRq', 'xK7yfMTP3nTPxFA89', 'LYEqdELcxcNYCRJPF']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[8.9375, 9.533333333333333, 10.214285714285715, 10.214285714285715, 10.214285714285715, 10.214285714285715, 9.666666666666666]"
"['SaJzoAbMqH2vCJshA', 'e8huMwxy5gXRgjQjW']","['PARSEERROR', 'UNSAT']","[14.333333333333332, 15.176470588235293]"
"['uqFquFozKktTz9aXe', 'mLHyWBN3tkq3nSj3L']","['PARSEERROR', 'SAT']","[11.25, 12.0]"
"['6eBQFpmbkz7Cx9eMr', 'ooZgAq4hCc27PvfeA']","['PARSEERROR', 'SAT']","[12.0, 12.0]"
"['SRQ2zaG6GdnTvdGjY', 'jrtrTHBELqMwAsedz', 'fZwpGiKr3GFxWPCYx', '69eCwdiQvjMhfK4nC', 'DKtLapTMPnZM37A5f', 'amDfc3Jbv5WRBqvg2', 'WS2f8yLKhvG6rBRyk', 'aJyaDt8rQ4TDxkKCy']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[10.214285714285715, 10.607142857142858, 10.607142857142858, 10.607142857142858, 10.214285714285715, 10.214285714285715, 10.214285714285715, 11.571428571428571]"
"['j2D7e36oWg2Pp844f', 'Pe4BJR35DtasG997k', '9pmQZ2uLbnzEM8yN4']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[17.5, 17.5, 17.5]"
"['agGKhNnffMG6jrdZZ', 'BxFEYz9c9P9gQC3HL']","['PARSEERROR', 'UNSAT']","[19.833333333333336, 19.11764705882353]"
"['Q9tugT8frhXqczPui', 'gaTpbLWgsu2ccosry', 'P6YybKvYSrBDMbX7x']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[15.294117647058824, 15.294117647058824, 14.625]"
"['WFzfvyKtvnMkmfvW7', 'PvP9fqp3qndk4Bann']","['PARSEERROR', 'UNSAT']","[16.625, 14.625]"
"['DCPMyhqPniojCSrx3', 'sfPgFs8Pb7mG4JQcC']","['PARSEERROR', 'UNSAT']","[12.0, 12.400000000000002]"
"['htNpoLsvZ5jTGbpAG', 'Wy2Z7MQt8ysPA6afQ', 'Zv4be4qJu5ECsKP74']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.571428571428571, 9.73076923076923, 9.73076923076923]"
"['Dog2nmvaD5BRn2LEL', 'TKnaX8srtMM2KdNKT']","['PARSEERROR', 'UNSAT']","[8.357142857142858, 9.0]"
"['knfyBcJHDZhJBFBsb', '4iy8eafvtR75akf6h']","['PARSEERROR', 'UNSAT']","[10.0, 11.366666666666667]"
"['i6LYZDtcxNkKdTxos', 'QC9az5Egkk8aGS5BH']","['PARSEERROR', 'UNSAT']","[11.366666666666667, 11.366666666666667]"
"['LvWzb5bnoPQpMd8t3', 'b4m9TmTRko69kruHf']","['PARSEERROR', 'SAT']","[12.400000000000002, 12.400000000000002]"
"['EqnjgX4guYWtvLY22', 'JG6HB6q42cmqPg7zj', 'KY2DNFcEoXcAFaFRE', 'Mf44HbHJbJXTnD4rk', '7piYovY4AATA4YMCS', 'fcSToRhNKn2Y8Mbso', 'Z96Qymm95nTQ64FLN', 'ovegfva2v7zkXiFfT']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.96875, 9.96875, 9.96875, 10.633333333333333, 11.625, 12.400000000000002, 12.400000000000002, 12.400000000000002]"
"['uQKvPxW6P8L4RE6zP', 'PbJP5xfyK2EWiGtQp']","['PARSEERROR', 'SAT']","[7.7142857142857135, 9.642857142857142]"
"['s87jqLHjmNZKQ4xpx', 'AkX8d6DX6E6Aodw3Q', 'eCPcnYmg8hF2MvXyv', 'WQ7DLEFC7RCW9r47c', 'xgno6zEfJcXzkqqGT', 'epd6LvYBwuP64pCZM', '4bzCLpezt6HttdYrt', 'nBc9vpWrEEsEKKn2n']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[12.42857142857143, 8.75, 9.666666666666666, 10.3125, 11.0, 11.0, 12.0, 11.6]"
"['WDAE2zBsFNJmSoPA9', 'XqSKgZ8JLxMx2MbD9', 'svw6HvtT5LdoXtKbX']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.214285714285715, 10.214285714285715, 10.214285714285715]"
"['o7Ywp7ey7k9wPKgwi', 'gn9o2xd7MJXrAFehc']","['PARSEERROR', 'SAT']","[10.214285714285715, 10.633333333333333]"
"['rnQ8jYNcfAMqZq3w3', 'o8PPPkCcnY5FRSkif', 'inLPJCb9QyhsvchJj']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.375, 9.117647058823529, 9.6875]"
"['WJuqsRfPSG3HShyRb', '7Yqvakw6dmh5u96iL']","['PARSEERROR', 'UNSAT']","[10.0, 10.333333333333334]"
"['oC7zFFAqkepkXNdte', 'pCzd2LtSu6igxcAk2']","['PARSEERROR', 'UNSAT']","[16.333333333333336, 17.294117647058826]"
"['oDXc8mso9ujCC5xnZ', 'zST2EFPaX9mCaau48']","['PARSEERROR', 'UNSAT']","[13.933333333333334, 13.933333333333334]"
"['SqBF3ueecSN8cseBx', 'iHthYSSbf5fJMtPYc']","['PARSEERROR', 'UNSAT']","[11.0, 11.733333333333333]"
"['Jhvcmx8HAssaiecXM', 'BsHF5Bru3FDHLvH5u']","['PARSEERROR', 'UNSAT']","[12.941176470588236, 14.117647058823529]"
"['2RJGLrtE3c8wgMupP', 'zXpqB7CFZ3j7NuWiZ', 'EGyYvvCxBs3uT9nSG', 'qFXbLPW4EgL4nNqra', 'NfemRJm55mdaBdmrh', '888PHM7qTyLeiDbKQ']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[9.0625, 10.3125, 9.666666666666666, 10.633333333333333, 10.633333333333333, 11.0]"
"['PQRuBjtN9hNLrbvmc', 'K6iGpqiXTWEF2ChZn', 'fwNrK6wwT5hZBbMz7', 'pCcZ7t3ggKtCP9EQP']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.117647058823529, 9.6875, 9.6875, 10.0]"
"['4PguBwhjnJfgPK4dt', 'gMqEnTCaGxovaw6Sm']","['PARSEERROR', 'SAT']","[11.666666666666666, 12.352941176470587]"
"['8qYErFDussH9X5mhc', 'uPGDzwbXb5m2g7FLq', 'dwFqTzbzbAM3obSuK']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.6875, 12.0, 12.375]"
"['txTKjjWNd2xSumBvN', 'cCWRMDNGsm9Rq6MZS']","['PARSEERROR', 'UNSAT']","[13.125, 13.125]"
"['QR7SReREGm69Bbkod', 'jsNRMLufFMCQBPoKM', 'ynTjgHz7bLLAfa5yG']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[19.0, 19.95, 19.95]"
"['4Y4wGEvWCCR5vrYZP', 'eJKZLz8qADgDwP7TX', 'SCBECDWdh4TLgE5YW']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[15.692307692307692, 15.692307692307692, 7.6923076923076925]"
"['aPdQDZSJaLHz5NS2M', 'xW85fuo4JgdiRaq96']","['PARSEERROR', 'UNSAT']","[13.5625, 14.466666666666669]"
"['EscSuYejgii4aSTgM', '8hTEMLFho4ZPZrWoy']","['PARSEERROR', 'UNSAT']","[7.6923076923076925, 8.0]"
"['FJ7fBEg9tnhhQbFPJ', 'THh8jW2bTdaEvfWfP', 'cQJFdGRF8aWtYtzfr']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[11.0, 11.0, 10.357142857142858]"
"['dY33MEbJbAMip9BWb', 'NdWsFyS5a5qf379dk']","['PARSEERROR', 'UNSAT']","[10.714285714285714, 10.357142857142858]"
"['utbaTbskxE3GKJBmY', 'K2PFLqvxTCzqbHBPo']","['PARSEERROR', 'SAT']","[12.8, 13.866666666666667]"
"['3iicJubrMSuao2S6Y', 'sPxuLKF8cfhFgn3kz']","['PARSEERROR', 'UNSAT']","[18.0, 18.0]"
"['7fXMebFeqD7GrpDfH', 'YaQtDD6DQF446jcJh', 'Czb3vnvYGZvNsWZQ4', 'ii6aprHu8sTHtM9yj']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.333333333333334, 10.266666666666667, 11.0, 11.366666666666667]"
"['93iAPSdhK9L8heCNX', 'zyL5jbq3JTXzd9fgm']","['PARSEERROR', 'UNSAT']","[11.366666666666667, 11.366666666666667]"
"['QNLqRYZRPBJH7PmFX', 'j2JGtQcY7BDuSNf7X', 'ksAsyPnEjD92fftjg', 'uiYo3w9WDHB9EyM9a', 'tXgLgvCsfZNwgHBGM', 'XcT3PoR5NpRmBbYNF']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[10.214285714285715, 10.214285714285715, 10.607142857142858, 10.214285714285715, 10.607142857142858, 10.607142857142858]"
"['W7z6yqYQhmWHG2yTj', 'Su3X63h7mRigtmmqC']","['PARSEERROR', 'UNSAT']","[11.34375, 12.100000000000001]"
"['RKK9hY4wwNpAMysAT', 'i4xn6QwY4QgaTu8gm']","['PARSEERROR', 'SAT']","[11.0, 11.0]"
"['sYRT5HJv7sHgXKzS7', 'RryuQ87gnWHXLuYXm']","['PARSEERROR', 'SAT']","[11.733333333333333, 11.733333333333333]"
"['jLDLzwBwv7p3tMX7Z', 'pGgcfgYTyBT3FtuJv', 'bR89vBBE6mARXzZx3']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.633333333333333, 11.6, 11.6]"
"['QMZ8shQu3AjhiwYGP', 'ek86qWXjq2eHjNEjn']","['PARSEERROR', 'SAT']","[9.428571428571429, 10.153846153846155]"
"['DE4RT9PYshk7ypjRN', '3Mia9KcA7ajNRp9z7']","['PARSEERROR', 'UNSAT']","[13.464285714285715, 15.5]"
"['gkrNCPGWYXtSvGHcA', 'v4qqS5YK2iYabt6P9']","['PARSEERROR', 'SAT']","[12.0, 12.0]"
"['55rLnCXswpf37APb6', 'i8o2kwXA5GJ7SN9fn']","['PARSEERROR', 'SAT']","[11.294117647058822, 12.0]"
"['ioJKF4gDxN6q5btHw', '5oh5YBywH6tvNmFPJ']","['PARSEERROR', 'SAT']","[11.0, 12.0]"
"['QD27zQnk9BEJWkM5s', 'Q5kA2ZCoX5RkdbF36']","['PARSEERROR', 'SAT']","[9.9, 10.607142857142858]"
"['L8yAb2PcgoYGxkiNy', '4PYcQ8x76q37w79hM']","['PARSEERROR', 'UNSAT']","[13.058823529411764, 13.875]"
"['pZKxg4zfYxpYQG4DB', 'iWgBcWKqSpEdWLHP7']","['PARSEERROR', 'SAT']","[14.147058823529411, 15.03125]"
"['RsxKsymKdBvPW5tkK', 'Jn5wyseKFTnbWDWMF']","['PARSEERROR', 'UNSAT']","[11.0, 11.733333333333333]"
"['X2sYnfyz6cdjGkBWn', 'SvXStzQTMa3QXyBNW']","['PARSEERROR', 'SAT']","[9.6875, 9.375]"
"['wrHa6o58HxLesLsrS', '4f7XjzP6QekpxhzXu']","['PARSEERROR', 'SAT']","[9.0, 9.642857142857142]"
"['NQmgaF5enzXbDRXsn', 'Num6k4sPcybdLQyav']","['PARSEERROR', 'UNSAT']","[8.4375, 9.642857142857142]"
"['BwWt9MonokHnvf9KM', '9u8wgDhHQ2oPNjhdR', 'ywmJcLcZZavNKuJkG']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.0, 9.0, 9.642857142857142]"
"['cnaiuZzCCvwicHWB5', 'akA82dHWLqc3aXeFo', 'qP8JJ4C2afqFeN2M9']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.615384615384615, 10.0, 11.392857142857144]"
"['Zy5i8mK8hdBbYBFr8', 'AXczPHhZ9DrzM36GR']","['PARSEERROR', 'UNSAT']","[11.2, 12.0]"
"['EXAmMBtfHkuEyzpev', 'xW2qsf86HpQNNThcd', 'GaKf33c9PM7up4GD4']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.576923076923077, 10.576923076923077, 11.0]"
"['qkW5gzkrFMj4NYdDn', 'MoBaw8uJ9hMpSQorm']","['PARSEERROR', 'SAT']","[16.058823529411764, 18.333333333333336]"
"['YuqupTYEznXj5xpwv', '9XCmBLJ7eP5BooNWz', 'EQDNg8nrHPcfd97mZ', 'f97wpv8og6Ez5sTYa']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[15.944444444444443, 15.03125, 15.84375, 17.111111111111114]"
"['43me5G6uRWjPoj3zf', 'az4z2W5pBf8287XZc']","['PARSEERROR', 'SAT']","[17.763157894736842, 18.333333333333336]"
"['zkNPBuBFHJFB5heYB', 'TP26Lm2wDjykwr2W6']","['PARSEERROR', 'UNSAT']","[11.0, 10.333333333333334]"
"['PrMq3KmCmhejQCkEd', 'FyvdKY5NPiW5rzCPg', 'CHz6vKBj25538EvKm', '6zRPGzcAe65s4oToA', 'Sbv9gdwnWuxcWbKwn', 'H4D6Swdkjj79iTHFf', 'm7fTZmGvWKsPSCHvX', 'FT2KsDkpFw3tgHsiC', 'Faz9gckKMFEQT8ddv', 'hrbC8CWmAtCJbyB5o', 'edPk5cmkvWRBx6jq4']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.214285714285715, 11.571428571428571, 11.142857142857142, 11.571428571428571, 9.333333333333334, 10.266666666666667, 10.266666666666667, 11.6, 12.566666666666666, 11.6, 10.633333333333333]"
"['EYDKLRHJaSYJc4KGu', '5kiR3KgWHuN6FyaA4', 'mXHja84McpTEcn8t2']","['PARSEERROR', 'PARSEERROR', 'SAT']","[10.266666666666667, 11.0, 9.666666666666666]"
"['KWxGzj5CiXCg3xmtc', '3aFBJyWWnJj4NWH5g', 'wShCn4F3DzKZZv23k']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.235294117647058, 13.0, 13.433333333333335]"
"['e8vhzEb8bPpKidssG', 'vCxeLax93zckhdxsQ']","['PARSEERROR', 'SAT']","[13.200000000000001, 14.733333333333333]"
"['SPwobHoxwBTcxgrq5', 'u9xcjTLDEHxbNsbqu', 'TKmnc4rpuJ2ABMFXZ', 'DqYXwsZdZfegbcYEq']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[12.375, 12.375, 13.200000000000001, 14.733333333333333]"
"['pgygoukvLqMzWCjqd', 'Geag2Qu68m6EoWkDs', '5mHXJwDdugqcrPTFQ']","['PARSEERROR', 'PARSEERROR', 'SAT']","[18.75, 20.0, 20.5]"
"['WG65cky32mv8YGojY', 'JYGkPPymczXFtvuHt', 'TjhjMZkdhh3zv5sRi']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.214285714285714, 8.214285714285714, 9.230769230769232]"
"['DHj34YqsxTGQRJfDb', 'yHPoh86dnJaNCTF3C', 'RLdiGwcxoNyMx6hFY', 'JaNpnEvAEwrtFRMwD', 'rZRrp2bPdah9A6LFt', '6rZfmXGzCzN7oB4r5']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[10.214285714285715, 9.9, 10.607142857142858, 9.666666666666666, 9.0625, 9.666666666666666]"
"['dWtS2scSarcEBBgYq', 'd8p39BpH5ZRB3ENqa', 'Cib5iMAksRFvAZdQ7']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[10.214285714285715, 11.571428571428571, 10.607142857142858]"
"['wzgodzFx8vdEgzRpQ', 'dTw6Hmioxvpm4fRZ3', 'KzjSbdD3KQPb3EFMd', '2yuxhnr36fvJBxHTi']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[16.25, 15.0, 14.625, 13.875]"
"['m9J9bqy7y8StgHb35', 'k7zk9NNQnZB2kq5Km', 'cJ9JR2e7AKTvSpu6D']","['PARSEERROR', 'PARSEERROR', 'SAT']","[12.277777777777777, 13.0, 13.8125]"
"['d4HzQnMwdYapJxLJy', 'rb7JLAq8BFNTrhgXb']","['PARSEERROR', 'UNSAT']","[12.0, 12.8]"
"['ZWT6MvNKiwJenxeXB', '4KoKu95QPZAeEB2dL', 'TuDN4QWaBLbhW9e3c', 'jkatHTuMsxfxyofZ8']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[11.625, 10.65625, 11.0, 11.733333333333333]"
"['3Ed3cKpktFMxmdtfh', 'b2hmHESMZCKRZcr2A', 'G8Fnjgu76mKEriWMR']","['PARSEERROR', 'PARSEERROR', 'SAT']","[11.0, 11.0, 14.733333333333333]"
"['taySKayKvPxQ6YAPW', 'BhStTvAXc3HuSXT7m', 'rSGHbuBw8sgpx73z8']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.96875, 10.875, 10.875]"
"['kzRmdugGquW2Snisz', 'f8WQtFdEnNjWBsqwC', 'xNpueZJCMpAKBwD5N']","['PARSEERROR', 'PARSEERROR', 'SAT']","[15.75, 15.75, 15.75]"
"['z2mv8nHWE8Znn263d', '7DkS29iLdR3LBnHHb']","['PARSEERROR', 'SAT']","[13.125, 13.0]"
"['Nf6FjYhpjwTDK6LMC', 'dRpGmjjrET78oQZ2J', 'zeqzbG497QE8sxaHB']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.615384615384615, 9.615384615384615, 9.615384615384615]"
"['3db6omtjhqmqbmexd', 'ySoLDSQqdve2GQZed', 'NN7jJ9TpMAscHPNKF', '4NR9y8zpxADKRqe3u', 'rp6ezi6PwdekaodHo', '9GYrs8cFvW9avwTpM']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.615384615384615, 9.615384615384615, 9.615384615384615, 9.615384615384615, 9.615384615384615, 9.615384615384615]"
"['Wb7eFJSS5ysakwhCG', '5hB7NRsRu4hEe8w3b']","['PARSEERROR', 'UNSAT']","[11.733333333333333, 11.733333333333333]"
"['LofNAhjpbhA4Km5o6', 'Z5BvuDBvJWrPo2Zka', 'mdbNAHEYqEKePeMCQ', 'ZayeDQC8P6jBSDKnX']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.0, 11.0, 11.785714285714285, 9.642857142857142]"
"['S42PH6jHm5GWPnhDt', 'ZDGHpvAY73s9fsLPn', 'YbYfD9KNR8MSvoSXe']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[11.785714285714285, 11.785714285714285, 9.642857142857142]"
"['AdxpZs32NqB3BB6uD', 'dYd858e53ygKv7HMg', 'hhspGy9rdiWmhBs5A']","['PARSEERROR', 'PARSEERROR', 'SAT']","[9.9, 10.607142857142858, 10.214285714285715]"
"['dTyPq8LE9Ds49gAHo', 'fpe5HERbmgMep65sG']","['PARSEERROR', 'UNSAT']","[8.307692307692308, 8.571428571428571]"
"['K3ZJoynSCFG5btdPX', 'j2Zuwh7B4ZnTzbSNf']","['PARSEERROR', 'SAT']","[8.035714285714286, 8.653846153846153]"
"['HZa2Mb4YwSFpQ5YWM', 'S32QeZ6ABggqbzQho', 'QPqStHZ3b8KdgNkRT', '8rTwzGrt746nbGLWP', '4ZSmgQLfMdFpJck3s']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[7.384615384615385, 7.384615384615385, 7.384615384615385, 9.0, 8.653846153846153]"
"['R2Sbxq5Q5J96jqjdv', 'ZtzyGQqQ3hE3oic9B']","['PARSEERROR', 'SAT']","[9.615384615384615, 8.653846153846153]"
"['pBdQkGYbgxiS5oqwo', 'GZrnYzNqYek9dXJuN', 'j4Q7fDr2pXL9oBtYw']","['PARSEERROR', 'PARSEERROR', 'SAT']","[8.653846153846153, 8.653846153846153, 8.653846153846153]"
"['HzBvzmP3oeKuZ3iFw', 'CQxkYeKapbrx3eoM3', '9RAfZEZvim86g2Mjo', 'qQvWugjYGyitcLgqn', 'XQC3izuXcbg8yREed', 'p8iwBmxKtrdGk9non']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[8.307692307692308, 8.307692307692308, 8.307692307692308, 10.214285714285715, 10.214285714285715, 10.214285714285715]"
"['4HYwtjHiWMSi5ZtD9', 'wTaPQrPPPJQkxds7h']","['PARSEERROR', 'UNSAT']","[10.607142857142858, 11.6]"
"['qwkxXgFo3dDWWJWj5', 'Cv5jzFnFbWtog2Jbq', '8hSmpa6fv3YcHNrGP', 'nLFGRh7idkN5gzoiv', 'SLqXyDZkzJhkK2Mh5']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.0, 8.928571428571429, 10.607142857142858, 11.0, 12.0]"
"['fyQMNhzZob7CcdxWK', 'TK8zXGapXqh4CJL97']","['PARSEERROR', 'SAT']","[8.307692307692308, 11.0]"
"['gkpXMLbsFaYbgHCG5', 'iarTzgzNhJGJtD2ZH']","['PARSEERROR', 'UNSAT']","[8.307692307692308, 9.642857142857142]"
"['GGYHqMawgmi3pLdwW', 'cXiHuJ7S9u57aconS', 'zhbZDR8EHpW8mvZQt']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[9.615384615384615, 8.653846153846153, 10.0]"
"['vvbxkbFHLPKgGvo6C', 'MdkeCAqy3eYyYp8Xs']","['PARSEERROR', 'UNSAT']","[11.0, 14.0]"
"['72HMFq9yr49QWScB3', 'AfZR5xhKbjwAg7twW', 'XiKoXoJrFX8QTqb5Q', 'rjBzJB75JrLkwnpJW']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[8.653846153846153, 8.653846153846153, 8.653846153846153, 10.0]"
"['8FDbopAnC2HqBZJ4T', '6wbiMtyu2JC9wesTv', 'j4heSajBzi98kiyii', 'phkHaMgHnfEjy6a4t', 'knn9aYHdxmzHK9xKv', 'NRTNJ2QAgzjdu5oTW', 'H3jSyJafHe7qteFcx']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[13.875, 14.882352941176471, 14.972222222222223, 17.647058823529413, 17.647058823529413, 8.653846153846153, 10.0]"
"['4nw3P7a4d5rw2LJH8', 'Wxb5BeCcJ8LoeRxR8']","['PARSEERROR', 'SAT']","[11.538461538461537, 11.538461538461537]"
"['wnpxyXBKjW35aq4Lu', 'g6i7Wu8u7vmv5f9wS']","['PARSEERROR', 'UNSAT']","[13.875, 13.875]"
"['n9R9CHBcN7NwGu5yW', 'bsNYuaXhXYQ9CcfGt']","['PARSEERROR', 'SAT']","[10.153846153846155, 8.846153846153847]"
"['2tMGB9oLFPDLoQ4wa', '4CBgT7wzZnX4E6aM4']","['PARSEERROR', 'UNSAT']","[13.0, 13.76470588235294]"
"['M9TEoN3TcRFaFrP6e', 'w6B5Me7FJEve46zbS']","['PARSEERROR', 'UNSAT']","[13.76470588235294, 13.76470588235294]"
"['wzMAa7EwvbrchwrD5', 'TFezudEZTCzXZEtGs']","['PARSEERROR', 'UNSAT']","[11.333333333333332, 14.444444444444445]"
"['TNot5rdSoithsarG5', 'DJ2dx4ajSC7w3gKwi']","['PARSEERROR', 'SAT']","[19.599999999999998, 19.599999999999998]"
"['MdZdYpjjfhBSb9TDr', 'JjNa5mgPRHs4Y39zd']","['PARSEERROR', 'SAT']","[9.285714285714286, 12.400000000000002]"
"['gcxMyLr7yPBWsFhFW', 'spoRvuJNcdxhj2wGg']","['PARSEERROR', 'UNSAT']","[11.2, 12.0]"
"['5erJufHXwJrB2pquv', 'aA9pMPAC9aCfKnkSg']","['PARSEERROR', 'SAT']","[10.8, 11.571428571428571]"
"['REksbhkhPLESPAkSC', 'jAi5eid2HqcNdupdy', 'ZLu2jet3CqbniQnzZ', 'PmAW5LZuKdyCJjSvT']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.625, 11.625, 12.59375, 13.433333333333335]"
