id,parseerror_fix_steps,unsat_to_sat_steps
F5TjvKsts775yrgsc,"[2, 2, 1, 2, 2, 1, 1, 1]","[1, 1, 1, 1, 3, 1, 4, 2]"
d3kbkYsrtX8awrvEy,[],[]
PhxucCiEaLBJDxCEG,[],[]
2inZBuDbrLyu67B8v,[],[]
96ThiM3pW6LdJeHPE,[],[]
M4wD2HNDa33PzRKXr,[],[]
hBy2rttNJob8YKmte,[1],"[2, 1]"
BSDMwEvh4BLCKPFQH,[],[]
4Kr57dCkEZd3dMAwD,[],[]
tNwTCSZ4o9aA9M4gi,[],[]
296ZyPL77pf6riLw4,[],[]
neovPiq4nnn63oTMb,"[1, 1, 1, 5, 1]","[6, 4, 2]"
nkYHEjLGZsuALczso,"[1, 1, 1]","[1, 6, 1, 1, 1, 1, 1]"
jpoEBZqnREpSyL6cE,"[1, 1, 2]","[1, 1, 2, 1, 1, 1]"
CELPLT2968ZoKSCE2,[1],[]
8roaRAbGygKqEXShB,[],[]
ix2yFBcDwxzQcqdkd,[],"[1, 1, 1, 1, 1, 1]"
j6tWZrcuKYbfwGWmC,[],[]
nDqnMNCTqSeiZHnzs,[],[]
ZXxyX4vKjGEsyzeFJ,"[1, 1, 1, 2, 1, 1, 3]","[5, 1, 1, 1, 9, 7, 1]"
QTeYteHdrFM4FoMwr,"[1, 1]",[]
oKBpr2KpMmbtmLkka,[],[]
kyW2tc6Pr92zjnMB8,"[2, 1, 2]","[7, 4, 1, 1, 1]"
mt42TBGTgB8XkY3iv,[],[]
nwAoBAe3HzmN2TPuH,[],[]
RuC55gaN8kik5jBng,[],[]
KCNPFfrm6xEgGMX9X,[],[]
hi3Yg9z5RfAGvw8zz,[],[]
gYxp6ztpCaT4ynaeH,"[2, 2]",[3]
2R36nhunbXBFu6Ruf,"[1, 1, 3, 2]","[1, 3, 1]"
X7gxEptogdXN8YjjF,"[1, 1, 2, 1, 2]","[1, 4, 2, 1, 1]"
LEPKAx53wpQc9Tcqd,[],[]
yaY7rysykcArHmCmQ,[],[]
nNkfS5bH8udKqwYHR,[],"[1, 1]"
uyxgAdh3umturPyDE,"[3, 1, 1, 1, 2, 3]","[1, 1, 4, 2, 9, 1, 1]"
QZiyY9BjF4crZ22tq,[],[1]
7qiAajXaaWsBarFn8,[],[]
paD2CdBryeYKHpgNB,[],[]
pGBby5A5rZSedfHBQ,[],[]
ajyW528EHw3rWJrvX,[],[]
MEavp5kAiFr7ERSsp,"[4, 2, 2, 7, 1, 3, 6, 1, 1, 2, 2, 1, 1]","[1, 6, 1, 3, 8, 1, 1]"
xoc7nBJsmhHSukrhe,[],[]
K3HHmZwfhKG58eXNb,"[1, 1, 1, 1]","[2, 1, 3, 1, 4, 1, 1, 1]"
jtpjHmp7aQ7cW69EY,[],[]
6yb6mAWyaKrAf6QaC,[],[]
6gfDTpQo54BoZEt3K,"[1, 2, 1, 1, 1]","[3, 2]"
64rE4mKyYTJa3k6Dt,[],[]
QtAEzbFx9FeuWfbA4,[],[]
wtvvhmEhAe3Ds8mRx,[],[]
QK9DAHWnqnXMhsBXH,[],[]
Ky2PNunHwXaJGtZoC,"[1, 2]","[1, 3]"
K8s2Q4w44oYQwSKP9,"[1, 1, 6, 7, 4, 4, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 9, 3, 1, 6, 1, 1]","[3, 1, 1, 7, 16, 11, 8, 1, 1, 1, 19, 15, 13, 10]"
Pr6x6seKytfY2bdph,[],[]
7KD3RNzHoWgxRwHPB,[1],"[4, 1, 1]"
Jyi6BxnBrhhyZeR6k,[],[1]
WM2qvam248DtcvezD,[],"[1, 1, 1]"
kuqfALtLtGhfX9SPK,[],[]
xfttXhsXEMXHyFzDP,[],"[1, 1]"
nAL49EAvK4amMs2Q7,[],[]
8yaTa8GN9mXzJKwE8,[],[]
3o4CHWBhYYaZ33d9s,[],[]
vz3nv6ou62cQWTpAz,"[1, 1, 1]","[1, 1, 3, 1, 1]"
KzEKpAcfXJ3qJJ6TR,[],[]
XLfzNXexP6sGMbd5c,[1],[]
iE8BabQnA4BTomn8Z,[],[]
RiYszDCXTB49fzNeZ,[],[]
hkowba7oZLAz7msSZ,"[1, 1, 1, 5, 1]","[6, 4, 2]"
pbcp5qru9mAoo6iqy,[1],[]
wcpP5LA6qB9QN6CpW,"[1, 3]","[1, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
Q6mRekupDkHxR8wm7,[],"[1, 1, 1, 1]"
uPiifTnPZaDXsZvAc,[],[]
qRj29D5GSRESRa95b,[],[]
JFrs8qtfdYrQjeaHK,[],[]
38eZj47JqAPRGSRC7,[],[]
krHaBZck77nXhvC7v,"[7, 2, 1, 2, 2, 1, 1, 2, 1, 1]","[6, 3, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1]"
YPATPMkJkMXfeSQmZ,[],[]
PH3trDS4j24DJoDJW,[],[]
dg72ad6J36iK6YPn3,"[1, 2, 1, 1, 4, 2, 1, 1]","[3, 1, 18, 15, 11, 8, 3, 4, 2]"
mGN35RApSmRTaxWGv,[],[]
z9zNYTQZK5ipQNSND,[],[]
AprCRn9SbvR8dzto6,[3],[]
2yS6Ckr8D9de38SyK,"[1, 1, 4, 2, 3, 4]",[3]
JPM85vXKTCWuABTig,[],[]
gHrsaA3o8mv9rQ7bq,"[1, 1, 1, 3, 4, 2, 2]","[2, 2, 1, 5, 4, 1, 1]"
MPM48PXACnKDi4Lmv,[],[]
B2NRaW5bzoTbYARFs,"[2, 1, 1, 1]","[1, 1, 1, 1]"
625PetqmwWYi3Zi5M,[],[]
Kh7NRyuao76thgT2P,[],[]
jByW57S6fmyYHhhE5,[],[]
zi49B4QhgjptjeJ9H,"[1, 2, 5]","[1, 2, 4, 1, 1]"
BbDajpYnuoA8w95F2,"[5, 1, 1]","[1, 1, 7, 1, 1, 4, 2]"
rxKrjgjs3oRniQKcf,[],[]
jYDaGQK4Emp5jis5i,[],[]
eGkhRbGufoS9HLNcv,[1],[]
vafaoMsJpdXyco2zr,[],[]
z2iyAmuYR2WfZLRms,[],"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
qTpqjXHFomd8fSZYY,[],[]
k43hFpGJFBpDjKvLW,[],[]
M67rRBGw6KD9unZLB,"[1, 1]","[4, 1]"
Gwvg6Dsg3NzqZf6Sg,[],[]
gtzaF5vnY6o6BcMvv,[],[]
N5webCLaHh4SbfTpB,"[4, 1, 1, 2]","[1, 6, 1, 4, 1]"
YdQ4DW4Y6HpsNX8C9,[],[]
mBKDDNLodZyT2n5eH,"[1, 1, 1]","[1, 2]"
SdGeLzpscpKnFyxTT,[],[]
tJaMyDkyDXJSxPFEo,[1],[]
C2fMe6Rg7m4ofACmq,[],[]
ziAEnTkaeuWkNo67h,[],[]
BS8PxH8QMztud6Gh6,[],[]
QkeHavc7hxH2hPdfi,"[1, 1, 3, 3, 3, 1]","[1, 2, 4, 1]"
NN6K29Jd35CTbMfPW,[1],[1]
cNKA5456PcaXrNRHL,[],[]
6YRSxHZGAmLKmHFHq,[],[1]
xSvbLKXHzvLMCp2QQ,"[1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 1, 2]","[2, 3, 1, 6, 3, 1, 3, 1, 1, 2, 9, 7, 1]"
qF4TmLXLgj9QpDDFn,"[1, 2, 1, 1, 6, 1]","[3, 1, 4, 1, 1, 11, 9, 2, 1, 1]"
5spNACgaNJ2r3ZkTZ,[],[]
7BGXbKhjBewX3YL6m,[],[]
TqiZ9Hahnd6fJZNCB,"[1, 1, 2, 1, 1, 1, 1, 1]","[15, 13, 11, 6, 4, 1, 4, 1]"
YdEt2Zo3fg69cZ6Pp,[1],"[3, 1]"
5KKFFvuH77aqMFjf4,"[1, 3, 1, 1, 3, 1, 1, 1, 1]","[1, 1, 1, 1, 4, 1, 1, 1, 12, 8, 2, 2, 1]"
CMW698byKmPsmFSrt,[],[]
f7yTXcuRc2DdMqboW,[],[]
5ZZ4hJ8aZW2sWg7wf,[],[]
QrwoNjhqjfREQ8WRh,[],[]
tPqvMvfpYrmCMxLHC,[],[]
YzHD2DaHq4cjNwBYN,[3],[1]
PdmZgMmzupLesG6sd,"[8, 4, 2]","[8, 3]"
22QZgXpgG4mtYstAZ,"[2, 2, 1, 1, 2, 7, 3, 1, 1]","[5, 1, 2, 1, 2, 2]"
JEf5sPBN6ErMtg8rE,[],[]
phJ5WYnHdiTpynasD,[],[]
i8tdGs52XptFzM8AH,"[1, 8, 1, 1, 1, 2, 1, 1]","[1, 1]"
wHBcuviQDNDEjAupD,[],[]
ozWSf792NwREwfbqF,"[2, 1, 1]",[]
w66pJh3iz3zCmiQ3A,[1],[1]
ncLePwxCS5m9dQzRX,[1],[]
BgGYFAkPuHwfidDdB,[],[]
NaTu4DF9WPSFAkf3m,"[1, 1, 1, 3, 2, 1]","[2, 1, 7, 3]"
uyEAcmMtBcZpopE8o,[],[]
omM5NDWiTGwoTh4B8,[],[1]
7NJnLKK5ncBSDDpuK,[],[]
uoZd69wSfkLNGy5cR,"[2, 2]",[]
AMyvLMBcePkxGvAXZ,[7],[]
vBHzak36wjLnmA4Cj,[1],"[2, 1]"
nvgzPmt9CGJhjDJm2,"[2, 2, 1, 1, 1]","[8, 5, 3, 1]"
dQbwqZBcBkR35GteX,[],[]
THQvELtPFzJRCeZxh,[1],[]
gv5vg8tGqAjQFNxrd,"[1, 1, 2]",[]
ukMCvuSEoAxeEfxB7,[],[1]
WECZY92H5p7s336Rt,[],[1]
yHiCtPjcL8GEvy7x2,[],[1]
B966MNd2kxtAXrRAk,"[1, 1, 1, 1, 1, 3, 1, 1, 4, 2, 3, 1]","[2, 7, 5, 3, 1, 1, 5, 1, 2, 2, 8, 5, 1]"
SdRXqJQpCxMaRSnZu,[],[]
cwRfuNXiWhzFDh7TH,[3],"[1, 1]"
prpPSEjbkwZuXCD5j,"[7, 1, 1, 1, 1, 1, 2, 1, 2]","[1, 1, 1, 1, 8, 1, 3, 1, 1, 1, 1, 1]"
jhAcdqxKrbR3LTWyj,[3],[1]
FJdCEM2MzNDwxYDJ4,"[1, 7, 1, 1, 1]","[15, 12, 4, 1, 1, 2]"
s9FTGDsAvsrd9sTGk,"[2, 1, 1, 5, 1, 2]","[5, 1, 6, 1, 1, 1]"
YFybeZ5sAQGZF7ycG,"[1, 1, 1, 3]","[3, 1, 1, 1, 1, 1]"
ZNY7oAKk9LFJ7BDER,[],[]
Wmfzwc72rhe8KydMk,[],[1]
vLaTwB9xzuSYpjPMJ,"[2, 2, 1, 1]","[1, 4, 1, 2, 1, 1]"
mRPiHexpzbhZzwCL7,"[2, 1]","[8, 2, 1, 1]"
KX2nu5RARXTZiLsAb,[],[]
uAKXeTxAaSKtHjtAy,"[1, 1]",[]
c4jvE7e27zxNbj4Rr,"[1, 2, 1, 1, 3]","[4, 1, 4, 1, 1, 1, 1, 1, 2, 2]"
irrJWbGSKDQjyyAh2,[1],[]
xMwxdNG4uJNf5j6Qx,"[3, 1, 1, 2]","[1, 8, 4, 1, 1, 1]"
quX8FrSbNX8MLXZSt,"[7, 8, 8, 1, 1, 18, 1]","[1, 8, 5, 3, 1]"
FgWeCdeuttCYRB95y,"[2, 2, 1, 2, 1, 4]","[1, 8, 1, 1, 1, 1, 1, 1, 8, 1, 14, 10, 6, 1, 1, 1]"
TC3nYzLM4e3aeJ4ct,[2],[]
CmQaRfkqSa4rZ4GdG,"[4, 2]","[6, 1]"
mXkixKmvHtJ4z5e2j,"[9, 4, 3, 13, 1]",[]
8GKyFgraQgKJPHF8K,[],[]
BiPsmckZSmrDZtsiW,"[1, 1, 1, 2, 1, 4]","[1, 1, 1]"
kbdFNdg8QTxCByxvb,[1],[1]
zxc3aMEgDdm74piXP,"[2, 2, 1]","[1, 1, 6, 3, 1, 1]"
t9utAY2ar6DBDwXNi,[],[]
CT9WfDTzs97fAWzQg,"[1, 2, 1, 1, 3, 10, 1]","[1, 1, 1, 2, 3, 7, 5, 1]"
m7RyLSXz6iPf9Ad3x,"[2, 1, 2, 4, 5, 2, 1, 1, 2, 3, 1, 1, 3, 2]","[3, 6, 1, 1, 3, 1, 1]"
L7qawRDHACwwMsHEk,"[2, 1, 1, 2]","[1, 1, 1]"
qW65j5WDqqCuic8rd,[],[]
juRqjJkQ5Xx2sreYh,"[2, 2, 1, 1, 1, 6, 1, 1, 1, 1, 1, 5]","[3, 8, 1, 1, 1, 2, 6]"
bsj7fWdz8wKZwnDAw,[],[]
syQtt89LrbwNAqYZZ,"[2, 1, 1, 1, 3, 1]","[1, 1, 1, 1, 5, 1]"
Z52wh5HywhxTkGGH2,[],[]
ZTWBcPCJmpB6WWgya,[1],[]
K2D6coMengHHdwkJb,"[2, 2]","[1, 4, 1, 3, 1]"
KafrSRzYhKccza4WF,"[1, 5, 7, 2, 1, 4, 1]","[3, 1, 1, 6, 1, 1, 1]"
aRpGoosi6gim6r5yc,"[3, 2, 10, 6, 1]","[15, 1]"
eXmmQDTfo4q7wtJZT,[1],[1]
YN88LgBLf34GXK9c6,[],[]
TpaxNdHLKn4CocYPw,[],[1]
uki79BqpCoPQnsbM3,"[1, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1]","[1, 1, 1, 1, 1]"
kmBdHMovbSBuxSmvH,"[1, 1]",[]
eWXMZeyDSQMzuLc7d,[],[]
XqE8za8Mo5QbqinvT,[],[1]
sp3KBGN4AcZEJNWen,[],[]
qWHF8LKQxm63q9WZN,"[3, 1]",[1]
DQFSs8xbx4Sz2iaFx,"[1, 2, 3, 8]","[1, 1]"
tTXxj5qWNobkLpXKa,"[1, 1, 2, 1, 4]","[7, 4, 1, 1]"
2s6fMHcfxTbht2Gej,"[3, 4, 1, 5, 2, 1, 2, 2]","[5, 7, 1, 1]"
A6zthv5AY5r5ed7FH,[],[]
9CmFCAwD6Gwp5qd38,[1],"[1, 1]"
aP7qjQhMxtvsSDuHi,"[1, 5, 2, 3, 6, 2, 1]","[3, 1, 6, 3, 1, 4, 1, 3, 1]"
AeuwT3x4SNnLRadE4,[2],[]
Y5a8HNq5H2rTCmvGo,[],[]
wiMvnMi9LiKTPPrHY,[],[1]
EL2WW2HALx5asgDvA,"[8, 1, 1, 3, 1]","[1, 10, 1, 1, 1, 1]"
sbisJ9WaLfBMnpjuj,[],[1]
bDdjj8SDNHfjccAG7,[],"[1, 1, 1, 1]"
RTaBSmS7HnWu4xg3h,"[1, 2, 1, 1]","[2, 1, 4, 2, 1, 1]"
RHbdutcWzviSWMEA7,"[3, 1, 2, 4, 4, 1, 4, 8, 1, 14, 1, 1]","[6, 1, 3, 1, 1, 3, 1]"
LTb5zEHKNM2vfP9NH,"[1, 2, 1, 1, 3, 1, 1]","[1, 3, 1, 7, 4, 1, 2, 1, 1]"
hwMA4veo56PDbj5sr,"[1, 2, 2, 1, 2, 1, 1, 4, 1, 2, 1, 5]","[6, 3, 2, 2, 6, 1, 2, 1, 1, 2]"
dbB3EE9GiGPZqXYJQ,"[1, 6, 13, 2, 1]","[7, 20, 5, 2]"
ExHSwEeZfWAsyZZe4,"[2, 2, 1, 4, 1]","[6, 3, 2, 1, 1, 1, 1]"
bmZnT4ztjPzBwsX4g,"[1, 1, 2, 5, 2, 1, 1, 2, 6, 3, 5, 2, 2, 7, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 2, 1, 1, 2]","[9, 6, 7, 1, 2, 1, 1, 1, 1, 4, 1]"
zAtApfaE9Kq4ATYJh,"[1, 2]",[1]
ggXdqwNjZLNTLf34X,"[2, 1]","[4, 1]"
JAuThNaC8zvHzWhPg,"[2, 3]","[1, 1]"
jLwRGTyu2QyXquWwo,"[3, 1]","[4, 1]"
sQt8hpiiiXX2JqmQC,[],[]
iHqBL4jkZbiSp6KQG,"[6, 1, 1, 1, 1, 14, 2, 1]","[1, 1, 1, 1, 3, 1, 1, 16, 1]"
ZD3AuuM9hZQ4iXSf2,"[3, 5, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 3]"
Z5PFpHMkjihK9vzxg,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1]",[5]
7ycHrkQReiQYQZi2r,"[1, 2, 4, 3, 1, 2, 7, 1]","[1, 5, 1, 5, 3, 2]"
Pej7uaWdcMZ9GJAhq,"[1, 2, 2, 3, 1, 1]","[7, 4, 1, 1, 1, 2, 1]"
RWWvxdqPNzZLAMPfS,[],[]
uS9cL7iRkk8byoo7z,[1],"[1, 2, 1, 1, 1, 1, 1]"
KKw25PrabcAEsG5Yz,"[4, 1]",[]
8YQKF89SPFAu7qdXr,"[2, 2, 3, 4, 1, 1, 1, 1]","[1, 1, 1, 1, 1]"
kv2KPYqJ4594RhRae,"[2, 1, 10, 1, 1, 1, 4, 1]","[2, 1, 11, 1]"
byTbvspgdQa5yEAKx,"[1, 2, 1, 1, 3, 1, 1, 1, 1, 2]","[1, 5, 3, 1, 1, 2, 4, 2, 1, 1, 3, 1]"
PQqQ4KyZ8oRmxGobz,"[2, 1]",[3]
n3Qqf4Tve75zjPQPh,"[1, 2, 1, 1]",[]
i97KDS3vG4RpYTofb,"[1, 1, 2, 1]","[1, 2, 3, 1, 1, 1]"
biYT6rJwGSKFgKdmb,"[1, 2]","[3, 1]"
Huxw99fAq7TyZDm24,"[1, 4, 1, 1]","[1, 1, 1, 1, 5, 1, 2]"
GgRN4XohYSsJ9eiS6,"[2, 1]",[1]
GJrasWPCg6gxMYNub,"[1, 1, 1, 7, 2, 1, 1, 1]","[2, 9, 1, 1, 1]"
8R7PpXom9bfWJibMt,"[3, 2, 1, 2, 6, 4, 1, 1, 1, 1]","[3, 7, 1, 2, 2]"
HbCgecvvf47iF7erY,[],[]
qpgtLXvkbz2RjbX9F,[],[1]
H6FrQW73LFwqbTXCe,"[1, 1, 1, 2]","[8, 2, 1, 3]"
49J9WS2DzKBtPswbG,"[1, 2]","[1, 5, 1, 1]"
88hm2n7dPLK8G6euS,[],[]
ahWhkFqr3243y2jHD,"[1, 1, 3, 1, 1, 8, 2, 3, 2]","[1, 4, 2]"
NJ37YGWiGrLjCvFqf,"[1, 1, 1, 1, 5, 6]","[14, 12, 10, 8, 6]"
EBRjNyQvsEpY3ZkYN,[],[]
u4WoEbtxMsYnAusXG,[],[1]
NPyEQfPbwjtfg4Rtm,[10],[]
PbLhJpop4ztZp5mHs,"[3, 1]",[2]
ZTzyJjqq7vjAyJCa8,"[1, 7, 1, 2]","[1, 1, 1, 1, 1]"
pAQ4QTqMeukbdK65t,"[12, 2, 1, 3, 1]","[3, 1, 4]"
mwyHTZBmQxcBt9WyD,[1],[2]
7jTP8i52Ab3yBcYkL,"[4, 1]",[]
DGFWmReuvduy3zxnG,[],[]
zTciXQHC7RLR2Xa3h,[],[1]
LTika9hpzEEbPbbM5,"[2, 2, 2, 1, 1, 2, 1, 1, 10]","[1, 1, 3, 2, 1, 1]"
THTyGqwBbmbbi2aGY,"[1, 1, 1, 1, 2, 4, 5, 1, 1, 4]","[6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 8, 1, 4, 1]"
GJcYwzoLFzZQTjADw,"[1, 3, 3, 1]","[4, 6, 1, 1, 1]"
zJGRkY86akHmADSPh,[],[]
pBHEtiSGsj9SxQCM7,"[1, 1]","[1, 1, 1]"
nH9RZsGo4Aq5PtZAJ,"[2, 1, 1]",[]
cHJwgupXSWH55WYQ2,"[1, 2, 1, 1, 1, 2, 1, 2, 1]","[4, 2, 3, 1]"
BKNvqPKdHAW2hbfpB,"[1, 2, 4]","[5, 3, 1, 1, 1, 1]"
AFKguSnApr9HAEsdd,[],[]
ZQYq6GE4tzur8Gf9E,"[4, 1]",[1]
AMvWx3akXyz6WMLfj,"[1, 1, 2]","[10, 8, 6, 1]"
JwZNTx5ufEikgGhKt,"[2, 1, 2, 1, 1, 2, 1, 2]","[1, 1, 4, 1, 2, 1, 1, 3, 1, 1]"
nN34j6pSBN67bb8gE,[],"[1, 1, 1, 1]"
Ymd3MGeqB6iF7yEZz,"[1, 4, 8, 3]","[1, 3, 1]"
ngm6Amgzt7PQbEigP,[1],"[8, 1]"
RGGiHMesStLxWtJYu,"[3, 3, 7, 2]","[4, 1, 1]"
TQNMBdX8R98DBttS3,[],"[1, 1, 1]"
oktKdpS6hrxhQd87z,"[4, 3, 3, 4, 1, 1, 1, 3, 6]","[6, 1, 1, 1, 1, 3, 1, 1, 1]"
waxgNdtsF9uwPqoto,[],[]
zvjrxFFJ6LwfHfNnG,[],[]
Mj3ihPnLYWe7Rcwj9,"[1, 4, 2, 2]","[1, 2, 1]"
kRhdfXNw553Z9JMGv,[],[]
xGvP3nmxm4sAx4weX,"[4, 12, 1, 1]","[3, 1]"
P5nnFQKRkjHWi64P8,[],[1]
Qq4Pmf4LdDwTQn4qC,[],[]
oCYWyG2yYfFJpjTe8,"[1, 1]","[9, 2, 1]"
fGafEPLS67BmorNvi,[1],[1]
8rWHSFfWSKWoJ6vBY,"[2, 8, 1, 1, 2, 4, 1, 1, 4]","[13, 10, 1, 1, 9, 4, 1, 1, 5]"
zMbQhADz463yRQk3T,[1],[1]
qX89TKivXtEJDJj6s,"[1, 1, 6, 1, 1, 1]","[14, 11, 8, 1, 1, 1, 4, 2, 1]"
z8QNYYZASFqacxG7Y,"[7, 2, 1, 2, 1, 1, 2, 1, 1]","[1, 19, 10, 6, 4, 1, 6, 3, 2]"
ovegfva2v7zkXiFfT,"[1, 1, 1, 7]","[4, 2]"
9T2TEthapPTnf2mXt,"[1, 7, 2, 1, 2]",[]
DtAi9eZAdjdoZZxTz,[],[]
ynTjgHz7bLLAfa5yG,"[1, 1, 1, 1, 1, 5, 3, 1, 2, 1, 2]","[1, 1, 1, 7, 3, 1, 6, 6, 2, 3]"
z2j82Q2ZQdXzsFGab,[2],[]
3T6kripWBLbAPv9M3,"[1, 1]",[]
K2PFLqvxTCzqbHBPo,"[1, 2, 1, 1]","[1, 1, 1, 1]"
CqyYgSNtn4PQHs7eE,"[2, 1, 5, 2, 9, 2]","[1, 22, 11, 1]"
8znvku5pPZGKyP62K,"[3, 1, 5, 4, 1, 1, 2, 1, 8, 1]","[4, 1, 1, 1, 5, 1, 1, 1, 1, 1]"
3Mia9KcA7ajNRp9z7,"[1, 1]",[2]
cfN8sckwGnBvZp4rv,"[1, 1, 1]",[]
YALpx7ZEvCsomshzh,[],[]
aypZZtGAipGpbwMR8,"[1, 2, 1, 1, 3]","[2, 4, 1, 1, 1, 2, 1]"
KS54NAHMsA8323eLD,"[1, 3, 2, 1, 4, 3, 7, 1, 1]","[1, 2, 3, 5, 1]"
Akt4tBJWqrqaoZEB9,"[1, 1, 2]","[4, 1]"
c5Kiw6NFpkunAfDDZ,[],"[1, 1]"
yfSDtmrhur8v7hAJg,"[2, 1]","[3, 1, 1]"
GaKf33c9PM7up4GD4,[2],[]
qkxbaDX9erxiBE3Gj,"[2, 3, 2, 1, 5, 2, 1, 3, 1]","[1, 5, 2, 6, 2, 1, 1]"
8BhHfrryBpgRsACdy,[],[]
Q5ntMhGotCannTeLY,"[1, 10, 2]",[11]
Na6mxsPnYD6BusT9E,"[2, 1, 3, 2]","[3, 2]"
msifvo47dmkKrmrHG,"[2, 5, 2, 3, 2, 1, 3, 2, 2, 2, 1]","[10, 4, 1, 4, 3, 3, 1, 1, 3]"
EfYNmGuT95YCWZDtD,"[2, 5]","[13, 8, 1]"
5hB7NRsRu4hEe8w3b,[1],[]
hhspGy9rdiWmhBs5A,"[3, 2, 3]","[1, 4]"
6ovF5743v2J3oWa6x,"[1, 1, 4, 1, 2, 5, 1, 4, 1]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
MtBvjgj3aaSFtpToj,"[1, 2, 1]","[4, 1, 1, 1]"
GJsX7q7DPHcqjT28A,"[3, 6, 1, 1, 1, 1, 1, 1, 1]","[1, 5, 1, 1, 1, 2, 1, 5, 3, 1, 3, 1, 1]"
KQeTnjkHivPq3KNNo,"[8, 6, 1, 1]","[16, 7, 1]"
bWGgkQdDE9xJyh3hs,"[1, 1, 4, 2, 4, 1, 2, 6, 1, 3, 2, 1, 1, 1, 1, 1]","[1, 1, 1, 15, 10, 7, 2, 1, 1, 11, 7, 4, 1, 1]"
TzSX7u8EvEHNvYQy5,"[3, 6, 6, 4]","[1, 1, 1, 1]"
mMjasdPANcAmEgC3x,"[2, 1, 1, 1]","[1, 1, 1, 4, 2, 1, 1, 1]"
4xdWHyNZA5snavu9F,[2],[]
GSL7HHC28E795aRno,[],[]
sMcyTfsep96Y6eiP3,"[2, 1, 1, 4, 1, 1, 1, 1, 1]","[4, 2, 4, 1, 3, 1, 1, 1, 1, 1, 1]"
vgaiZq8bwCptbKA9K,"[1, 1, 2, 1, 2, 1, 2]","[12, 7, 3, 1, 1, 1]"
hArrEAPdiTY8AuRbW,"[1, 5, 22, 1]",[2]
5WxPbzS3oHxQfJPnE,[],[]
XQxmwjcxLP3ysgFt7,"[1, 11, 2]","[12, 3]"
nfBjGhBNLMweJ8QbY,[],[]
Zo7oRhZunKB3x7uc4,"[1, 1, 1, 4, 2, 1]","[1, 2, 3, 1, 1, 5, 1, 1, 1, 1]"
uuQ9R5xmRKn5bw2YC,[1],"[1, 3, 1]"
QQWaE3SBTNxbqXoww,"[1, 2, 1, 6, 4, 2]","[1, 1, 1]"
sb2NJGj4vEZi299ug,[],[]
566PJpTxzcsDGeYjp,[],"[1, 1, 1]"
QDKTGF8vSqgKBHBSu,[],[1]
FC6cPssX8cKvgjrNK,"[4, 4, 1]","[1, 1, 5, 1]"
4AAYkEFkj9q8ZovSB,"[1, 1, 1, 1, 1]","[2, 2, 1, 1, 1, 2]"
spSBiR6gvpJjv2tTa,[],[]
kTaptKdRTDPtqRL33,[2],"[1, 1]"
D28F4pgrE6jWvbMQy,"[1, 1, 3, 1, 2]","[5, 3, 1]"
bqh6d6cBTvXHPXin8,[],"[1, 1]"
NgjxrcrxaFNc72oFv,[],[1]
3ACGFToBT7eHg9FAt,[2],[]
96LfjvqdviafbWGQv,"[2, 1, 1, 1, 1, 3, 1]","[3, 2, 2, 7, 3, 1]"
JQAQaX7agB39cQaLb,"[1, 1, 1]","[3, 1, 2]"
fEpPQyYHC46NP8jHK,"[1, 1]",[2]
dHaCGDqMsWScjtofp,"[1, 1, 2]","[2, 3]"
NZxwYCkS8dgejnWWW,[2],[]
thCHcCHWy8PADScmv,"[1, 9]",[]
5iRELpAPxbPyHsp45,"[2, 3, 2]","[10, 7, 3, 1]"
WmPiJRhmkhTdGewr7,[2],"[1, 1]"
caB8okhyXWRnvAC2H,[1],"[1, 1]"
u7ou6KDDBGCbCKHCR,"[1, 1, 1, 2, 1, 4]","[1, 1, 1, 1, 1, 1, 3, 2, 5, 1]"
3St7a22mNcpCeseAX,[],[1]
T3hKYjQTPnoMMR3TE,[],"[1, 1]"
hNiXPfWR2zPfYmkQn,"[1, 3, 1, 1, 2, 2, 2, 1, 1, 1]",[1]
E3CbMw8GkpXxAsTWs,"[4, 3, 2]","[9, 4, 1]"
iTpoXZSKpnwAQFCzT,[1],[1]
PTkr5saGottzu8rar,[],[]
Ae6shFdhgWgQyJmcz,[],[1]
SMMyjaPSiET34cjXi,"[2, 3]","[1, 1, 10, 4]"
2o4fv3DEw98aHGhhJ,[],[]
n9tfmnGuxjMbdJGN8,"[1, 1, 1, 1, 6, 1, 1, 1, 3, 1, 1, 1, 3, 1]","[1, 1, 1, 1, 1, 1, 3, 1, 7]"
C3g7NYM2DfBGQNoLw,"[2, 1, 10, 3, 1, 1, 2]",[1]
jpKMGvoyrzPz7N7f7,[],[]
